AR Bank	Drug	MIC (μg/ml)	INT
410	Amoxicillin/clavulanic acid 1	4	S
410	Ampicillin	>32	R
410	Azithromycin	4	---
410	Cefoxitin	4	S
410	Ceftiofur	>8	---
410	Ceftriaxone	>64	R
410	Chloramphenicol	>32	R
410	Ciprofloxacin	0.12	I
410	Gentamicin	8	I
410	Nalidixic acid	>32	---
410	Streptomycin	32	---
410	Sulfisoxazole	>256	R
410	Tetracycline	>32	R
410	Trimethoprim/sulfamethoxazole 1	>8	R
