AR Bank	Drug	MIC (μg/ml)	INT
418	Azithromycin	>64	NWT
418	Ciprofloxacin	0.12	S
418	Erythromycin	>64	R
418	Florfenicol	1	WT
418	Gentamicin	1	WT
418	Nalidixic acid	< =4	WT
418	Telithromycin	4	---
418	Tetracycline	0.25	S
