AR Bank	Drug	MIC (μg/ml)	INT
420	Azithromycin	0.12	WT
420	Ciprofloxacin	0.06	S
420	Erythromycin	1	S
420	Florfenicol	2	WT
420	Gentamicin	1	WT
420	Nalidixic acid	< =4	WT
420	Telithromycin	0.5	---
420	Tetracycline	0.25	S
